ttest_pvalue_adj	ttest_stat	mwu_pvalue_adj	gex_cluster	tcr_cluster	num_fg	mean_fg	mean_bg	feature	mait_fraction	clone_index	nbr_frac	graph_type
0.02896417843209782	5.6245916241481675	3.025280400158046e-12	2	5	546	0.10622710622710622	0.030772366007744033	TRAV35	0.0	3903	0.1	gex_nbr
0.02896417843209782	5.6245916241481675	3.025280400158046e-12	5	5	546	0.10622710622710622	0.030772366007744033	TRAV35	0.0	422	0.1	gex_nbr
0.053173647469433545	5.51298162191358	2.3401678532645278e-11	5	5	546	0.1043956043956044	0.03097615651110658	TRAV35	0.0	2562	0.1	gex_nbr
0.053173647469433545	5.51298162191358	2.3401678532645278e-11	5	5	546	0.1043956043956044	0.03097615651110658	TRAV35	0.0	1960	0.1	gex_nbr
0.0972230892794037	5.400208171496985	1.7141951743468878e-10	2	5	546	0.10256410256410256	0.031179947014469123	TRAV35	0.0	3873	0.1	gex_nbr
0.0972230892794037	5.400208171496985	1.7141951743468878e-10	2	5	546	0.10256410256410256	0.031179947014469123	TRAV35	0.0	2837	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	5	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	1620	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	5	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	5031	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	5	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	3055	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	5	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	2603	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	2	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	2418	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	2	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	1966	0.1	gex_nbr
0.17701798591826096	5.286225203823711	1.1891096510763476e-09	2	5	546	0.10073260073260074	0.03138373751783167	TRAV35	0.0	3408	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	2	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	4123	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	2	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	2688	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	2	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	594	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	4383	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	3381	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	5201	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	2	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	168	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	1153	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	3134	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	1515	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	5	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	3321	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	2	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	1129	0.1	gex_nbr
0.3209026971774692	5.17098409307027	7.811775093208262e-09	2	5	546	0.0989010989010989	0.03158752802119421	TRAV35	0.0	505	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	2373	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	6	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3588	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	5	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	1660	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	5	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	4506	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	4841	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	1735	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3801	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3860	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	5	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3622	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3583	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	4067	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3879	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3314	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	5009	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	5	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	4629	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	6	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	319	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	2759	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	3536	0.1	gex_nbr
0.5791161199288821	5.05443346162526	4.860299440830634e-08	2	5	546	0.09706959706959707	0.03179131852455675	TRAV35	0.0	475	0.1	gex_nbr
0.30393360856948415	3.92406094109747	5.467323780472656e-08	9	5	206	0.1262135922330097	0.03487707261292167	TRAV35	0.0	-1	0.0	gex_cluster
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	4864	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	5	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	2541	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	1398	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	5	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3222	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3843	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3186	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3829	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3019	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3631	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	5	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3449	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	6	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	2805	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	9	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	5088	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	2739	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	5145	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3710	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	1814	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	1865	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3653	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	2652	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	5291	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	5135	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	194	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	5	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3927	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	612	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	5	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	1083	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	447	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	5	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	3944	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	329	0.1	gex_nbr
1.040201623633257	4.93651896621407	2.864063812997762e-07	2	5	546	0.09523809523809523	0.0319951090279193	TRAV35	0.0	54	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2364	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2375	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5434	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	622	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2300	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2222	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3577	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2414	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2053	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	4419	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2421	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3598	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	570	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5089	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1304	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2681	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	321	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	4891	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	12	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	4796	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3252	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3382	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	69	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3070	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5010	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3022	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	4793	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	4242	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2961	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3445	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	226	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2896	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2848	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	249	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5395	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	823	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3555	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	6	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	827	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1346	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	6	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1273	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1358	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5326	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3894	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5237	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5203	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3832	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1121	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	3795	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1758	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	2	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5193	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	5352	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1772	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	2416	0.1	gex_nbr
1.859288515046297	4.817183062972963	1.5985691368102168e-06	5	5	546	0.09340659340659341	0.03219889953128184	TRAV35	0.0	1936	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	5058	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4232	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1848	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1626	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2856	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4776	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1134	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	6	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1144	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3443	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2116	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1541	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	5050	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2115	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	6	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1189	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3052	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	167	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	5283	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1192	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3414	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	6	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4324	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	883	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4939	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4902	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3218	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4567	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	5124	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3280	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1293	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3976	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3353	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1130	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2794	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2735	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	6	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2522	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2234	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	5090	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3544	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	6	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1299	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3962	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	526	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	2206	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1782	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	4104	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	5	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3693	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	6	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	1698	0.1	gex_nbr
3.3064753458321765	4.696364748949951	8.451502833850681e-06	2	5	546	0.09157509157509157	0.03240269003464438	TRAV35	0.0	3524	0.1	gex_nbr
